"module name","licenses","repository","licenseUrl","parents"
"jest-environment-node@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-get-type@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-haste-map@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-jasmine2@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-leak-detector@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-matcher-utils@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-message-util@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-mock@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-pnp-resolver@1.2.1","MIT","https://github.com/arcanis/jest-pnp-resolver","https://github.com/arcanis/jest-pnp-resolver","app"
"jest-regex-util@24.3.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-resolve-dependencies@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-resolve@24.7.1","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-resolve@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","@jest/reporters:app"
"jest-runner@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-runtime@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-serializer@24.4.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-snapshot@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-util@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-validate@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-watch-typeahead@0.3.0","MIT","https://github.com/jest-community/jest-watch-typeahead","https://github.com/jest-community/jest-watch-typeahead/raw/master/LICENSE","app"
"jest-watcher@24.8.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest-worker@24.6.0","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jest@24.7.1","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","app"
"jju@1.4.0","MIT","https://github.com/rlidwka/jju","https://github.com/rlidwka/jju/raw/master/LICENSE","backend"
"joi@14.3.1","BSD-3-Clause","https://github.com/hapijs/joi","https://github.com/hapijs/joi/raw/master/LICENSE","backend"
"jquery-extend@2.0.3","MIT","https://github.com/dnukem/node-jquery-extend","https://github.com/dnukem/node-jquery-extend/raw/master/LICENSE","backend"
"jquery@3.4.1","MIT","https://github.com/jquery/jquery","https://github.com/jquery/jquery/raw/master/LICENSE.txt","app"
"js-base64@2.5.1","BSD-3-Clause","https://github.com/dankogai/js-base64","https://github.com/dankogai/js-base64/raw/master/LICENSE.md","backend"
"js-levenshtein@1.1.6","MIT","https://github.com/gustf/js-levenshtein","https://github.com/gustf/js-levenshtein/raw/master/LICENSE","app"
"js-tokens@3.0.2","MIT","https://github.com/lydell/js-tokens","https://github.com/lydell/js-tokens/raw/master/LICENSE","babel-code-frame:app"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens","https://github.com/lydell/js-tokens/raw/master/LICENSE","backend"
"js-yaml@3.13.1","MIT","https://github.com/nodeca/js-yaml","https://github.com/nodeca/js-yaml/raw/master/LICENSE","backend"
"jsbn@0.1.1","MIT","https://github.com/andyperlitch/jsbn","https://github.com/andyperlitch/jsbn/raw/master/LICENSE","backend"
"jsdom@11.12.0","MIT","https://github.com/jsdom/jsdom","https://github.com/jsdom/jsdom/raw/master/LICENSE.txt","app"
"jsdom@14.1.0","MIT","https://github.com/jsdom/jsdom","https://github.com/jsdom/jsdom/raw/master/LICENSE.txt","jest-environment-jsdom-fourteen:app"
"jsesc@0.5.0","MIT","https://github.com/mathiasbynens/jsesc","http://mths.be/mit","regjsparser:app"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc","https://github.com/mathiasbynens/jsesc/raw/master/LICENSE-MIT.txt","app"
"json-parse-better-errors@1.0.2","MIT","https://github.com/zkat/json-parse-better-errors","https://github.com/zkat/json-parse-better-errors/raw/master/LICENSE.md","backend"
"json-parse-helpfulerror@1.0.3","MIT","https://github.com/smikes/json-parse-helpfulerror","https://github.com/smikes/json-parse-helpfulerror/raw/master/LICENSE","backend"
"json-schema-traverse@0.3.1","MIT","https://github.com/epoberezkin/json-schema-traverse","https://github.com/epoberezkin/json-schema-traverse/raw/master/LICENSE","npm:backend"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse","https://github.com/epoberezkin/json-schema-traverse/raw/master/LICENSE","backend"
"json-schema@0.2.3","AFLv2.1,BSD","https://github.com/kriszyp/json-schema","http://trac.dojotoolkit.org/browser/dojo/trunk/LICENSE#L43,http://trac.dojotoolkit.org/browser/dojo/trunk/LICENSE#L13","backend"
"json-stable-stringify-without-jsonify@1.0.1","MIT","https://github.com/samn/json-stable-stringify","https://github.com/samn/json-stable-stringify/raw/master/LICENSE","backend"
"json-stable-stringify@1.0.1","MIT","https://github.com/substack/json-stable-stringify","https://github.com/substack/json-stable-stringify/raw/master/LICENSE","app"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe","https://github.com/isaacs/json-stringify-safe/raw/master/LICENSE","backend"
"json3@3.3.2","MIT","https://github.com/bestiejs/json3","http://kit.mit-license.org/","app"
"json5@1.0.1","MIT","https://github.com/json5/json5","https://github.com/json5/json5/raw/master/LICENSE.md","loader-utils:app"
"json5@2.1.0","MIT","https://github.com/json5/json5","https://github.com/json5/json5/raw/master/LICENSE.md","app"
"jsonfile@4.0.0","MIT","https://github.com/jprichardson/node-jsonfile","https://github.com/jprichardson/node-jsonfile/raw/master/LICENSE","app"
"jsonify@0.0.0","Public Domain","https://github.com/substack/jsonify","https://github.com/substack/jsonify","app"
"jsonparse@1.3.1","MIT","https://github.com/creationix/jsonparse","https://github.com/creationix/jsonparse/raw/master/LICENSE","npm:backend"
"jsonwebtoken@8.5.1","MIT","https://github.com/auth0/node-jsonwebtoken","https://github.com/auth0/node-jsonwebtoken/raw/master/LICENSE","backend"
"jsprim@1.4.1","MIT","https://github.com/joyent/node-jsprim","https://github.com/joyent/node-jsprim/raw/master/LICENSE","backend"
"jss-camel-case@6.1.0","MIT","https://github.com/cssinjs/jss-camel-case","https://github.com/cssinjs/jss-camel-case/raw/master/LICENSE","app"
"jss-default-unit@8.0.2","MIT","https://github.com/cssinjs/jss-default-unit","https://github.com/cssinjs/jss-default-unit/raw/master/LICENSE","app"
"jss-global@3.0.0","MIT","https://github.com/cssinjs/jss-global","https://github.com/cssinjs/jss-global/raw/master/LICENSE","app"
"jss-nested@6.0.1","MIT","https://github.com/cssinjs/jss-nested","https://github.com/cssinjs/jss-nested/raw/master/LICENSE","app"
"jss-props-sort@6.0.0","MIT","https://github.com/cssinjs/jss-props-sort","https://github.com/cssinjs/jss-props-sort/raw/master/LICENSE","app"
"jss-vendor-prefixer@7.0.0","MIT","https://github.com/cssinjs/jss-vendor-prefixer","https://github.com/cssinjs/jss-vendor-prefixer/raw/master/LICENSE","app"
"jss@9.8.7","MIT","https://github.com/cssinjs/jss","https://github.com/cssinjs/jss/raw/master/LICENSE","app"
"jsx-ast-utils@2.1.0","MIT","https://github.com/evcohen/jsx-ast-utils","https://github.com/evcohen/jsx-ast-utils/raw/master/LICENSE.md","app"
"jwa@1.4.1","MIT","https://github.com/brianloveswords/node-jwa","https://github.com/brianloveswords/node-jwa/raw/master/LICENSE","backend"
"jws@3.2.2","MIT","https://github.com/brianloveswords/node-jws","https://github.com/brianloveswords/node-jws/raw/master/LICENSE","backend"
"kareem@2.3.0","Apache-2.0","https://github.com/vkarpov15/kareem","https://github.com/vkarpov15/kareem/raw/master/LICENSE","backend"
"keycode@2.2.0","MIT","https://github.com/timoxley/keycode","https://github.com/timoxley/keycode/raw/master/LICENSE","app"
"killable@1.0.1","ISC","https://github.com/marten-de-vries/killable","https://github.com/marten-de-vries/killable/raw/master/LICENSE","app"
"kind-of@2.0.1","MIT","https://github.com/jonschlinkert/kind-of","https://github.com/jonschlinkert/kind-of/raw/master/LICENSE","shallow-clone:app"
"kind-of@3.2.2","MIT","https://github.com/jonschlinkert/kind-of","https://github.com/jonschlinkert/kind-of/raw/master/LICENSE","is-number:backend"
"kind-of@4.0.0","MIT","https://github.com/jonschlinkert/kind-of","https://github.com/jonschlinkert/kind-of/raw/master/LICENSE","has-values:backend"
"kind-of@5.1.0","MIT","https://github.com/jonschlinkert/kind-of","https://github.com/jonschlinkert/kind-of/raw/master/LICENSE","is-descriptor:backend"
"kind-of@6.0.2","MIT","https://github.com/jonschlinkert/kind-of","https://github.com/jonschlinkert/kind-of/raw/master/LICENSE","backend"
"kleur@3.0.3","MIT","https://github.com/lukeed/kleur","https://github.com/lukeed/kleur/raw/master/license","app"
"last-call-webpack-plugin@3.0.0","MIT","https://github.com/NMFR/last-call-webpack-plugin","https://github.com/NMFR/last-call-webpack-plugin/raw/master/LICENSE","app"
"latest-version@3.1.0","MIT","https://github.com/sindresorhus/latest-version","https://github.com/sindresorhus/latest-version/raw/master/license","backend"
"lazy-cache@0.2.7","MIT","https://github.com/jonschlinkert/lazy-cache","https://github.com/jonschlinkert/lazy-cache/raw/master/LICENSE","shallow-clone:app"
"lazy-cache@1.0.4","MIT","https://github.com/jonschlinkert/lazy-cache","https://github.com/jonschlinkert/lazy-cache/raw/master/LICENSE","app"
"lazy-property@1.0.0","MIT","https://github.com/mikolalysenko/lazy-property","https://github.com/mikolalysenko/lazy-property/raw/master/LICENSE","npm:backend"
"lcid@1.0.0","MIT","https://github.com/sindresorhus/lcid","https://github.com/sindresorhus/lcid/raw/master/license","backend"
"lcid@2.0.0","MIT","https://github.com/sindresorhus/lcid","https://github.com/sindresorhus/lcid/raw/master/license","concurrently:backend"
"left-pad@1.3.0","WTFPL","https://github.com/stevemao/left-pad","https://github.com/stevemao/left-pad/raw/master/COPYING","app"
"leven@2.1.0","MIT","https://github.com/sindresorhus/leven","https://github.com/sindresorhus/leven/raw/master/license","app"
"levn@0.3.0","MIT","https://github.com/gkz/levn","https://github.com/gkz/levn/raw/master/LICENSE","backend"
"libcipm@3.0.3","MIT","https://github.com/zkat/cipm","https://github.com/zkat/cipm/raw/master/LICENSE.md","npm:backend"
"libnpm@2.0.1","ISC","https://github.com/npm/libnpm","https://github.com/npm/libnpm/raw/master/LICENSE.md","npm:backend"
"libnpmaccess@3.0.1","ISC","https://github.com/npm/libnpmaccess","https://github.com/npm/libnpmaccess/raw/master/LICENSE","npm:backend"
"libnpmconfig@1.2.1","ISC","https://github.com/npm/libnpmconfig","https://github.com/npm/libnpmconfig/raw/master/LICENSE","npm:backend"
"libnpmhook@5.0.2","ISC","https://github.com/npm/libnpmhook","https://github.com/npm/libnpmhook/raw/master/LICENSE.md","npm:backend"
"libnpmorg@1.0.0","ISC","https://github.com/npm/libnpmorg","https://github.com/npm/libnpmorg/raw/master/LICENSE","npm:backend"
"libnpmpublish@1.1.1","ISC","https://github.com/npm/libnpmpublish","https://github.com/npm/libnpmpublish/raw/master/LICENSE","npm:backend"
"libnpmsearch@2.0.0","ISC","https://github.com/npm/libnpmsearch","https://github.com/npm/libnpmsearch/raw/master/LICENSE","npm:backend"
"libnpmteam@1.0.1","ISC","https://github.com/npm/libnpmteam","https://github.com/npm/libnpmteam/raw/master/LICENSE","npm:backend"
"libnpx@10.2.0","ISC","https://github.com/zkat/npx","https://github.com/zkat/npx/raw/master/LICENSE.md","npm:backend"
"license-checker@1.0.0","BSD-3-Clause","https://github.com/davglass/license-checker","https://github.com/davglass/license-checker/raw/master/LICENSE","backend"
"linkify-it@2.1.0","MIT","https://github.com/markdown-it/linkify-it","https://github.com/markdown-it/linkify-it/raw/master/LICENSE","app"
"load-json-file@1.1.0","MIT","https://github.com/sindresorhus/load-json-file","https://github.com/sindresorhus/load-json-file/raw/master/license","backend"
"load-json-file@2.0.0","MIT","https://github.com/sindresorhus/load-json-file","https://github.com/sindresorhus/load-json-file/raw/master/license","eslint-plugin-import:app"
"load-json-file@4.0.0","MIT","https://github.com/sindresorhus/load-json-file","https://github.com/sindresorhus/load-json-file/raw/master/license","test-exclude:app"
"loader-fs-cache@1.0.2","MIT","","","app"
"loader-runner@2.4.0","MIT","https://github.com/webpack/loader-runner","https://github.com/webpack/loader-runner/raw/master/LICENSE","app"
"loader-utils@1.2.3","MIT","https://github.com/webpack/loader-utils","https://github.com/webpack/loader-utils/raw/master/LICENSE","app"
"locate-path@2.0.0","MIT","https://github.com/sindresorhus/locate-path","https://github.com/sindresorhus/locate-path/raw/master/license","npm:backend"
"locate-path@3.0.0","MIT","https://github.com/sindresorhus/locate-path","https://github.com/sindresorhus/locate-path/raw/master/license","backend"
"lock-verify@2.1.0","ISC","https://github.com/iarna/lock-verify","https://github.com/iarna/lock-verify/raw/master/LICENSE","npm:backend"
"lockfile@1.0.4","ISC","https://github.com/npm/lockfile","https://github.com/npm/lockfile/raw/master/LICENSE","npm:backend"
"lodash._baseindexof@3.1.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE.txt","npm:backend"
"lodash._baseuniq@4.6.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","npm:backend"
"lodash._bindcallback@3.0.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE.txt","npm:backend"
"lodash._cacheindexof@3.0.2","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE.txt","npm:backend"
"lodash._createcache@3.1.2","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","npm:backend"
"lodash._createset@4.0.3","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","npm:backend"
"lodash._getnative@3.9.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","npm:backend"
"lodash._reinterpolate@3.0.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE.txt","app"
"lodash._root@3.0.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","npm:backend"
"lodash.clonedeep@4.5.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","npm:backend"
"lodash.flattendeep@4.4.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","backend"
"lodash.includes@4.3.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","backend"
"lodash.isarguments@3.1.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","app"
"lodash.isarray@3.0.4","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","app"
"lodash.isboolean@3.0.3","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","backend"
"lodash.isinteger@4.0.4","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","backend"
"lodash.isnumber@3.0.3","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","backend"
"lodash.isplainobject@4.0.6","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","backend"
"lodash.isstring@4.0.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","backend"
"lodash.keys@3.1.2","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","app"
"lodash.memoize@4.1.2","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","app"
"lodash.once@4.1.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","backend"
"lodash.pick@4.4.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","app"
"lodash.restparam@3.6.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE.txt","npm:backend"
"lodash.sortby@4.7.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","app"
"lodash.tail@4.1.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","app"
"lodash.template@4.4.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","app"
"lodash.templatesettings@4.1.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","app"
"lodash.throttle@4.1.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","app"
"lodash.unescape@4.0.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","app"
"lodash.union@4.6.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","npm:backend"
"lodash.uniq@4.5.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","npm:backend"
"lodash.without@4.4.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","npm:backend"
"lodash@4.17.11","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","backend"
"loglevel@1.6.1","MIT","https://github.com/pimterry/loglevel","https://github.com/pimterry/loglevel/raw/master/LICENSE-MIT","app"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify","https://github.com/zertosh/loose-envify/raw/master/LICENSE","backend"
"loud-rejection@1.6.0","MIT","https://github.com/sindresorhus/loud-rejection","https://github.com/sindresorhus/loud-rejection/raw/master/license","backend"
"lower-case@1.1.4","MIT","https://github.com/blakeembrey/lower-case","https://github.com/blakeembrey/lower-case/raw/master/LICENSE","app"
"lowercase-keys@1.0.1","MIT","https://github.com/sindresorhus/lowercase-keys","https://github.com/sindresorhus/lowercase-keys/raw/master/license","backend"
"lru-cache@4.1.5","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","backend"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","cacache:npm:backend"
"make-dir@1.3.0","MIT","https://github.com/sindresorhus/make-dir","https://github.com/sindresorhus/make-dir/raw/master/license","backend"
"make-dir@2.1.0","MIT","https://github.com/sindresorhus/make-dir","https://github.com/sindresorhus/make-dir/raw/master/license","app"
"make-fetch-happen@4.0.1","ISC","https://github.com/zkat/make-fetch-happen","https://github.com/zkat/make-fetch-happen/raw/master/LICENSE","npm:backend"
"makeerror@1.0.11","BSD-3-Clause","https://github.com/daaku/nodejs-makeerror","https://github.com/daaku/nodejs-makeerror/raw/master/license","app"
"mamacro@0.0.3","MIT","","","app"
"map-age-cleaner@0.1.3","MIT","https://github.com/SamVerschueren/map-age-cleaner","https://github.com/SamVerschueren/map-age-cleaner/raw/master/license","backend"
"map-cache@0.2.2","MIT","https://github.com/jonschlinkert/map-cache","https://github.com/jonschlinkert/map-cache/raw/master/LICENSE","backend"
"map-obj@1.0.1","MIT","https://github.com/sindresorhus/map-obj","https://github.com/sindresorhus/map-obj/raw/master/license","backend"
"map-visit@1.0.0","MIT","https://github.com/jonschlinkert/map-visit","https://github.com/jonschlinkert/map-visit/raw/master/LICENSE","backend"
"markdown-it@8.4.2","MIT","https://github.com/markdown-it/markdown-it","https://github.com/markdown-it/markdown-it/raw/master/LICENSE","app"
"material-ui-pickers@2.0.0","MIT","https://github.com/dmtrKovalenko/material-ui-pickers","https://github.com/dmtrKovalenko/material-ui-pickers","app"
"md5.js@1.3.5","MIT","https://github.com/crypto-browserify/md5.js","https://github.com/crypto-browserify/md5.js/raw/master/LICENSE","app"
"mdbreact@4.14.0","SEE LICENSE IN <license.pdf>","https://git.mdbootstrap.com/mdb/react/re-pro","https://git.mdbootstrap.com/mdb/react/re-pro","app"
"mdn-data@1.1.4","MPL-2.0","https://github.com/mdn/data","https://github.com/mdn/data/raw/master/LICENSE","app"
"mdreact@0.1.5","GNUP","https://github.com/funkjunky/mdreact","https://github.com/funkjunky/mdreact/raw/master/LICENSE","app"
"mdurl@1.0.1","MIT","https://github.com/markdown-it/mdurl","https://github.com/markdown-it/mdurl/raw/master/LICENSE","app"
"meant@1.0.1","MIT","https://github.com/watilde/meant","https://github.com/watilde/meant/raw/master/LICENSE","npm:backend"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer","https://github.com/jshttp/media-typer/raw/master/LICENSE","backend"
"mem@1.1.0","MIT","https://github.com/sindresorhus/mem","https://github.com/sindresorhus/mem/raw/master/license","npm:backend"
"mem@4.3.0","MIT","https://github.com/sindresorhus/mem","https://github.com/sindresorhus/mem/raw/master/license","backend"
"memoize-one@5.0.4","MIT","https://github.com/alexreardon/memoize-one","https://github.com/alexreardon/memoize-one/raw/master/LICENSE","app"
"memory-fs@0.4.1","MIT","https://github.com/webpack/memory-fs","https://github.com/webpack/memory-fs","app"
"memory-pager@1.5.0","MIT","https://github.com/mafintosh/memory-pager","https://github.com/mafintosh/memory-pager/raw/master/LICENSE","backend"
"meow@3.7.0","MIT","https://github.com/sindresorhus/meow","https://github.com/sindresorhus/meow/raw/master/license","backend"
"merge-deep@3.0.2","MIT","https://github.com/jonschlinkert/merge-deep","https://github.com/jonschlinkert/merge-deep/raw/master/LICENSE","app"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors","https://github.com/component/merge-descriptors/raw/master/LICENSE","backend"
"merge-stream@1.0.1","MIT","https://github.com/grncdr/merge-stream","https://github.com/grncdr/merge-stream/raw/master/LICENSE","app"
"merge2@1.2.3","MIT","https://github.com/teambition/merge2","https://github.com/teambition/merge2/raw/master/LICENSE","app"
"methods@1.1.2","MIT","https://github.com/jshttp/methods","https://github.com/jshttp/methods/raw/master/LICENSE","backend"
"microevent.ts@0.1.1","MIT","https://github.com/DirtyHairy/microevent","https://github.com/DirtyHairy/microevent/raw/master/LICENSE","app"
"micromatch@3.1.10","MIT","https://github.com/micromatch/micromatch","https://github.com/micromatch/micromatch/raw/master/LICENSE","backend"
"miller-rabin@4.0.1","MIT","https://github.com/indutny/miller-rabin","https://github.com/indutny/miller-rabin","app"
"mime-db@1.35.0","MIT","https://github.com/jshttp/mime-db","https://github.com/jshttp/mime-db/raw/master/LICENSE","npm:backend"
"mime-db@1.40.0","MIT","https://github.com/jshttp/mime-db","https://github.com/jshttp/mime-db/raw/master/LICENSE","backend"
"mime-types@2.1.19","MIT","https://github.com/jshttp/mime-types","https://github.com/jshttp/mime-types/raw/master/LICENSE","npm:backend"
"mime-types@2.1.24","MIT","https://github.com/jshttp/mime-types","https://github.com/jshttp/mime-types/raw/master/LICENSE","backend"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime","https://github.com/broofa/node-mime/raw/master/LICENSE","backend"
"mime@2.4.3","MIT","https://github.com/broofa/node-mime","https://github.com/broofa/node-mime/raw/master/LICENSE","app"
"mimic-fn@1.2.0","MIT","https://github.com/sindresorhus/mimic-fn","https://github.com/sindresorhus/mimic-fn/raw/master/license","backend"
"mimic-fn@2.1.0","MIT","https://github.com/sindresorhus/mimic-fn","https://github.com/sindresorhus/mimic-fn/raw/master/license","mem:backend"
"mini-css-extract-plugin@0.5.0","MIT","https://github.com/webpack-contrib/mini-css-extract-plugin","https://github.com/webpack-contrib/mini-css-extract-plugin/raw/master/LICENSE","app"
"minimalistic-assert@1.0.1","ISC","https://github.com/calvinmetcalf/minimalistic-assert","https://github.com/calvinmetcalf/minimalistic-assert/raw/master/LICENSE","app"
"minimalistic-crypto-utils@1.0.1","MIT","https://github.com/indutny/minimalistic-crypto-utils","https://github.com/indutny/minimalistic-crypto-utils","app"
"minimatch@3.0.4","ISC","https://github.com/isaacs/minimatch","https://github.com/isaacs/minimatch/raw/master/LICENSE","backend"
"minimist@0.0.10","MIT","https://github.com/substack/minimist","https://github.com/substack/minimist/raw/master/LICENSE","optimist:app"
"minimist@0.0.8","MIT","https://github.com/substack/minimist","https://github.com/substack/minimist/raw/master/LICENSE","backend"
"minimist@1.2.0","MIT","https://github.com/substack/minimist","https://github.com/substack/minimist/raw/master/LICENSE","rc:backend"
"minipass@2.3.3","ISC","https://github.com/isaacs/minipass","https://github.com/isaacs/minipass","npm:backend"
"minipass@2.3.5","ISC","https://github.com/isaacs/minipass","https://github.com/isaacs/minipass/raw/master/LICENSE","backend"
"minizlib@1.1.1","MIT","https://github.com/isaacs/minizlib","https://github.com/isaacs/minizlib/raw/master/LICENSE","npm:backend"
"minizlib@1.2.1","MIT","https://github.com/isaacs/minizlib","https://github.com/isaacs/minizlib/raw/master/LICENSE","backend"
"mississippi@3.0.0","BSD-2-Clause","https://github.com/maxogden/mississippi","https://github.com/maxogden/mississippi/raw/master/license","npm:backend"
"mixin-deep@1.3.1","MIT","https://github.com/jonschlinkert/mixin-deep","https://github.com/jonschlinkert/mixin-deep/raw/master/LICENSE","backend"
"mixin-object@2.0.1","MIT","https://github.com/jonschlinkert/mixin-object","https://github.com/jonschlinkert/mixin-object/raw/master/LICENSE","app"
"mkdirp@0.3.5","MIT","https://github.com/substack/node-mkdirp","https://github.com/substack/node-mkdirp/raw/master/LICENSE","license-checker:backend"
"mkdirp@0.5.1","MIT","https://github.com/substack/node-mkdirp","https://github.com/substack/node-mkdirp/raw/master/LICENSE","backend"
"moment-timezone@0.5.25","MIT","https://github.com/moment/moment-timezone","https://github.com/moment/moment-timezone/raw/master/LICENSE","backend"
"moment@2.24.0","MIT","https://github.com/moment/moment","https://github.com/moment/moment/raw/master/LICENSE","backend"
"mongodb-core@3.2.4","Apache-2.0","https://github.com/mongodb-js/mongodb-core","https://github.com/mongodb-js/mongodb-core/raw/master/LICENSE","backend"
"mongodb@3.2.4","Apache-2.0","https://github.com/mongodb/node-mongodb-native","https://github.com/mongodb/node-mongodb-native/raw/master/LICENSE.md","backend"
"mongoose-legacy-pluralize@1.0.2","Apache-2.0","https://github.com/vkarpov15/mongoose-legacy-pluralize","https://github.com/vkarpov15/mongoose-legacy-pluralize/raw/master/LICENSE","backend"
"mongoose@5.5.9","MIT","https://github.com/Automattic/mongoose","https://github.com/Automattic/mongoose","backend"
"morgan@1.9.1","MIT","https://github.com/expressjs/morgan","https://github.com/expressjs/morgan/raw/master/LICENSE","backend"
"mousetrap@1.6.3","Apache-2.0 WITH LLVM-exception","https://github.com/ccampbell/mousetrap","https://github.com/ccampbell/mousetrap/raw/master/LICENSE","app"
"move-concurrently@1.0.1","ISC","https://github.com/npm/move-concurrently","https://github.com/npm/move-concurrently/raw/master/LICENSE","npm:backend"
"mpath@0.6.0","MIT","https://github.com/aheckmann/mpath","https://github.com/aheckmann/mpath/raw/master/LICENSE","backend"
"mquery@3.2.0","MIT","https://github.com/aheckmann/mquery","https://github.com/aheckmann/mquery/raw/master/LICENSE","backend"
"ms@2.0.0","MIT","https://github.com/zeit/ms","https://github.com/zeit/ms/raw/master/license.md","body-parser:backend"
